Date,Open,High,Low,Volume,MarketCap,ETHOpen,ETHHigh,ETHLow,ETHClose,ETHVolume,ETHMarketCap,Close
21-Sep-14,408.08,412.43,393.18,26580100,5303651275,0,0,0,0,0,0,398.82
22-Sep-14,399.1,406.92,397.13,24127600,5349637034,0,0,0,0,0,0,402.15
23-Sep-14,402.09,441.56,396.2,45099500,5798754889,0,0,0,0,0,0,435.79
24-Sep-14,435.75,436.11,421.13,30627700,5632911451,0,0,0,0,0,0,423.2
25-Sep-14,423.16,423.52,409.47,26814400,5479902023,0,0,0,0,0,0,411.57
26-Sep-14,411.43,414.94,400.01,21460800,5386071486,0,0,0,0,0,0,404.42
27-Sep-14,403.56,406.62,397.37,15029300,5322075836,0,0,0,0,0,0,399.52
28-Sep-14,399.47,401.02,374.33,23613300,5025729375,0,0,0,0,0,0,377.18
29-Sep-14,376.93,385.21,372.24,32497700,5004177243,0,0,0,0,0,0,375.47
30-Sep-14,376.09,390.98,373.44,34707300,5158621325,0,0,0,0,0,0,386.94
1-Oct-14,387.43,391.38,380.78,26229400,5115688242,0,0,0,0,0,0,383.61
2-Oct-14,383.99,385.5,372.95,21777700,5003085408,0,0,0,0,0,0,375.07
3-Oct-14,375.18,377.7,357.86,30901200,4796851775,0,0,0,0,0,0,359.51
4-Oct-14,359.89,364.49,325.89,47236500,4389218291,0,0,0,0,0,0,328.87
5-Oct-14,328.92,341.8,289.3,83308096,4279040870,0,0,0,0,0,0,320.51
6-Oct-14,320.39,345.13,302.56,79011800,4408130777,0,0,0,0,0,0,330.08
7-Oct-14,330.58,339.25,320.48,49199900,4490819565,0,0,0,0,0,0,336.19
8-Oct-14,336.12,354.36,327.19,54736300,4715887222,0,0,0,0,0,0,352.94
9-Oct-14,352.75,382.73,347.69,83641104,4878718500,0,0,0,0,0,0,365.03
10-Oct-14,364.69,375.07,352.96,43665700,4833830847,0,0,0,0,0,0,361.56
11-Oct-14,361.36,367.19,355.95,13345200,4844961125,0,0,0,0,0,0,362.3
12-Oct-14,362.61,379.43,356.14,17552800,5063689090,0,0,0,0,0,0,378.55
13-Oct-14,377.92,397.23,368.9,35221400,5223924767,0,0,0,0,0,0,390.41
14-Oct-14,391.69,411.7,391.32,38491500,5365153884,0,0,0,0,0,0,400.87
15-Oct-14,400.95,402.23,388.77,25267100,5285043276,0,0,0,0,0,0,394.77
16-Oct-14,394.52,398.81,373.07,26990000,5122903035,0,0,0,0,0,0,382.56
17-Oct-14,382.76,385.48,375.39,13600700,5140342471,0,0,0,0,0,0,383.76
18-Oct-14,383.98,395.16,378.97,11416800,5244892214,0,0,0,0,0,0,391.44
19-Oct-14,391.25,393.94,386.46,5914570,5220783140,0,0,0,0,0,0,389.55
20-Oct-14,389.23,390.08,378.25,16419000,5132276503,0,0,0,0,0,0,382.85
21-Oct-14,382.42,392.65,380.83,14188900,5182426851,0,0,0,0,0,0,386.48
22-Oct-14,386.12,388.58,382.25,11641300,5139461096,0,0,0,0,0,0,383.16
23-Oct-14,382.96,385.05,356.45,26456900,4808952572,0,0,0,0,0,0,358.42
24-Oct-14,358.59,364.35,353.3,15585700,4809419914,0,0,0,0,0,0,358.35
25-Oct-14,358.61,359.86,342.88,18127500,4662139220,0,0,0,0,0,0,347.27
26-Oct-14,347.49,359.22,343.93,11272500,4763036253,0,0,0,0,0,0,354.7
27-Oct-14,354.78,358.63,349.81,13033000,4741410021,0,0,0,0,0,0,352.99
28-Oct-14,353.21,359.98,352.68,7845880,4804812401,0,0,0,0,0,0,357.62
29-Oct-14,357.09,357.83,335.34,18192700,4510175245,0,0,0,0,0,0,335.59
30-Oct-14,335.71,350.91,335.07,30177900,4642194094,0,0,0,0,0,0,345.3
31-Oct-14,345.01,348.05,337.14,12545400,4549893052,0,0,0,0,0,0,338.32
1-Nov-14,338.65,340.53,321.05,16677200,4382113991,0,0,0,0,0,0,325.75
2-Nov-14,326.08,329.05,320.63,8603620,4385292372,0,0,0,0,0,0,325.89
3-Nov-14,325.57,334,325.48,12948500,4409040617,0,0,0,0,0,0,327.55
4-Nov-14,327.16,331.77,325.08,15655500,4449934321,0,0,0,0,0,0,330.49
5-Nov-14,330.68,343.37,330.68,19817200,4572205935,0,0,0,0,0,0,339.49
6-Nov-14,339.46,352.97,338.42,18797000,4705591219,0,0,0,0,0,0,349.29
7-Nov-14,349.82,352.73,341.78,16834200,4614264695,0,0,0,0,0,0,342.42
8-Nov-14,342.15,347.03,342.15,8535470,4656988222,0,0,0,0,0,0,345.49
9-Nov-14,345.38,363.63,344.26,24205600,4897961165,0,0,0,0,0,0,363.26
10-Nov-14,362.27,374.82,357.56,30450100,4948658123,0,0,0,0,0,0,366.92
11-Nov-14,365.86,371.31,363.73,15838900,4960242320,0,0,0,0,0,0,367.7
12-Nov-14,367.98,429.72,367.98,45783200,5715426244,0,0,0,0,0,0,423.56
13-Nov-14,427.27,457.09,401.12,58945000,5678828589,0,0,0,0,0,0,420.73
14-Nov-14,418.42,419.25,384.79,29589200,5371040273,0,0,0,0,0,0,397.82
15-Nov-14,399.65,405.53,371.01,15727500,5079582132,0,0,0,0,0,0,376.13
16-Nov-14,374.73,390.8,374.6,11905600,5239694300,0,0,0,0,0,0,387.88
17-Nov-14,388.35,410.2,377.5,41518800,5234695637,0,0,0,0,0,0,387.41
18-Nov-14,387.79,392.4,371.12,32222500,5071157408,0,0,0,0,0,0,375.2
19-Nov-14,373.9,386.48,373.9,18931800,5144903809,0,0,0,0,0,0,380.55
20-Nov-14,380.31,382.02,356.78,25233200,4839043482,0,0,0,0,0,0,357.84
21-Nov-14,357.88,357.88,344.11,29850100,4745605133,0,0,0,0,0,0,350.85
22-Nov-14,351.6,364.84,350.88,15273000,4774989954,0,0,0,0,0,0,352.92
23-Nov-14,353.17,370.85,353.17,15151600,4974540006,0,0,0,0,0,0,367.57
24-Nov-14,366.95,387.21,366.67,30930100,5102174795,0,0,0,0,0,0,376.9
25-Nov-14,376.89,394.7,374.78,25442200,5082390210,0,0,0,0,0,0,375.35
26-Nov-14,376.02,377.7,365.82,18601700,4989166443,0,0,0,0,0,0,368.37
27-Nov-14,370.5,373.99,368.28,8748030,5008058116,0,0,0,0,0,0,369.67
28-Nov-14,369.37,382.84,358.45,22946500,5101280353,0,0,0,0,0,0,376.45
29-Nov-14,376.15,387.6,372.14,15375600,5089799280,0,0,0,0,0,0,375.49
30-Nov-14,375.51,382.53,373.31,9194440,5125958175,0,0,0,0,0,0,378.05
1-Dec-14,378.25,383.66,376.67,11763000,5143434464,0,0,0,0,0,0,379.24
2-Dec-14,379.25,384.04,377.86,12364100,5172928823,0,0,0,0,0,0,381.32
3-Dec-14,381.72,383.03,374.35,13340100,5088491940,0,0,0,0,0,0,375.01
4-Dec-14,375.72,378.65,367.76,14529600,5016487250,0,0,0,0,0,0,369.6
5-Dec-14,369.44,379.19,365.76,15181800,5116358331,0,0,0,0,0,0,376.85
6-Dec-14,376.76,378.45,370.95,7009320,5089542822,0,0,0,0,0,0,374.79
7-Dec-14,374.84,376.29,373.27,6491650,5094943517,0,0,0,0,0,0,375.1
8-Dec-14,374.96,376.03,361.89,18898700,4917302822,0,0,0,0,0,0,361.91
9-Dec-14,361.89,363.07,344.95,32915500,4786893958,0,0,0,0,0,0,352.22
10-Dec-14,352.2,352.38,346.36,16427700,4708572401,0,0,0,0,0,0,346.36
11-Dec-14,344.34,361.36,338.76,32431300,4766084199,0,0,0,0,0,0,350.51
12-Dec-14,350.83,352.98,349.29,16989800,4795055945,0,0,0,0,0,0,352.54
13-Dec-14,352.38,352.38,346.59,11675900,4726102586,0,0,0,0,0,0,347.38
14-Dec-14,346.73,353.32,345.42,12415200,4785245608,0,0,0,0,0,0,351.63
15-Dec-14,351.36,351.82,344.93,17264200,4700905209,0,0,0,0,0,0,345.35
16-Dec-14,345.67,345.86,327.06,30864900,4453202603,0,0,0,0,0,0,327.06
17-Dec-14,326.86,333.95,315.15,37567900,4355021350,0,0,0,0,0,0,319.78
18-Dec-14,319.79,323.71,304.23,39173000,4241890806,0,0,0,0,0,0,311.4
19-Dec-14,311.18,318.53,306.77,23823100,4330801581,0,0,0,0,0,0,317.84
20-Dec-14,317.62,330.33,316.04,20856700,4496945577,0,0,0,0,0,0,329.96
21-Dec-14,329.54,329.63,318.9,15207600,4373820008,0,0,0,0,0,0,320.84
22-Dec-14,321.07,334.12,320.42,22315100,4525705359,0,0,0,0,0,0,331.89
23-Dec-14,332.02,336.29,329.6,16574200,4563595537,0,0,0,0,0,0,334.57
24-Dec-14,334.39,334.74,321.36,15092300,4400637769,0,0,0,0,0,0,322.53
25-Dec-14,322.29,322.67,316.96,9883640,4353789283,0,0,0,0,0,0,319.01
26-Dec-14,319.15,331.42,316.63,16410500,4476703675,0,0,0,0,0,0,327.92
27-Dec-14,327.58,328.91,312.63,15185200,4313267197,0,0,0,0,0,0,315.86
28-Dec-14,316.16,320.03,311.08,11676600,4333389568,0,0,0,0,0,0,317.24
29-Dec-14,317.7,320.27,312.31,12302500,4272268163,0,0,0,0,0,0,312.67
30-Dec-14,312.72,314.81,309.37,12528300,4247060095,0,0,0,0,0,0,310.74
31-Dec-14,310.91,320.19,310.21,13942900,4377510595,0,0,0,0,0,0,320.19
1-Jan-15,320.43,320.43,314,8036550,4297535768,0,0,0,0,0,0,314.25
2-Jan-15,314.08,315.84,313.57,7860650,4309551126,0,0,0,0,0,0,315.03
3-Jan-15,314.85,315.15,281.08,33054400,3846269872,0,0,0,0,0,0,281.08
4-Jan-15,281.15,287.23,257.61,55629100,3616320975,0,0,0,0,0,0,264.2
5-Jan-15,265.08,278.34,265.08,43962800,3758098008,0,0,0,0,0,0,274.47
6-Jan-15,274.61,287.55,272.7,23245700,3919623080,0,0,0,0,0,0,286.19
7-Jan-15,286.08,298.75,283.08,24866800,4032255015,0,0,0,0,0,0,294.34
8-Jan-15,294.14,294.14,282.17,19982500,3882766766,0,0,0,0,0,0,283.35
9-Jan-15,282.38,291.11,280.53,18718600,3980426431,0,0,0,0,0,0,290.41
10-Jan-15,287.3,288.13,273.97,15264300,3767535599,0,0,0,0,0,0,274.8
11-Jan-15,274.61,279.64,265.04,18200800,3643307731,0,0,0,0,0,0,265.66
12-Jan-15,266.15,272.2,265.2,18880300,3673551884,0,0,0,0,0,0,267.8
13-Jan-15,267.39,268.28,219.91,72843904,3099004902,0,0,0,0,0,0,225.86
14-Jan-15,223.89,223.89,171.51,97638704,2444379076,0,0,0,0,0,0,178.1
15-Jan-15,176.9,229.07,176.9,81773504,2880801385,0,0,0,0,0,0,209.84
16-Jan-15,209.07,221.59,199.77,38421000,2857541182,0,0,0,0,0,0,208.1
17-Jan-15,207.83,211.73,194.88,23469700,2736875952,0,0,0,0,0,0,199.26
18-Jan-15,200.05,218.7,194.51,30085100,2889858038,0,0,0,0,0,0,210.34
19-Jan-15,211.47,216.73,207.32,18658300,2952759522,0,0,0,0,0,0,214.86
20-Jan-15,212.91,215.24,205.15,24051100,2904651464,0,0,0,0,0,0,211.32
21-Jan-15,211.38,227.79,211.21,29924600,3119680595,0,0,0,0,0,0,226.9
22-Jan-15,227.32,237.02,226.43,33544600,3209962696,0,0,0,0,0,0,233.41
23-Jan-15,233.52,234.85,225.2,24621700,3203436948,0,0,0,0,0,0,232.88
24-Jan-15,232.7,248.21,230.02,24782500,3410114481,0,0,0,0,0,0,247.85
25-Jan-15,247.35,255.07,243.89,33582700,3491686145,0,0,0,0,0,0,253.72
26-Jan-15,254.08,309.38,254.08,106794000,3764417376,0,0,0,0,0,0,273.47
27-Jan-15,273.17,275.48,250.65,44399000,3627760928,0,0,0,0,0,0,263.48
28-Jan-15,263.35,266.54,227.05,44352200,3221728839,0,0,0,0,0,0,233.91
29-Jan-15,233.35,238.71,220.71,32213400,3217149466,0,0,0,0,0,0,233.51
30-Jan-15,232.77,242.85,225.84,26605200,3120272355,0,0,0,0,0,0,226.43
31-Jan-15,226.44,233.5,216.31,23348200,2997692311,0,0,0,0,0,0,217.46
1-Feb-15,216.87,231.57,212.01,29128500,3129637468,0,0,0,0,0,0,226.97
2-Feb-15,226.49,242.18,222.66,30612100,3285797305,0,0,0,0,0,0,238.23
3-Feb-15,237.45,245.96,224.48,40783700,3135343874,0,0,0,0,0,0,227.27
4-Feb-15,227.51,230.06,221.11,26594300,3130520358,0,0,0,0,0,0,226.85
5-Feb-15,227.66,239.4,214.73,22516400,2996945966,0,0,0,0,0,0,217.11
6-Feb-15,216.92,230.51,216.23,24435300,3069076711,0,0,0,0,0,0,222.27
7-Feb-15,222.63,230.3,222.61,21604200,3145761023,0,0,0,0,0,0,227.75
8-Feb-15,227.69,229.44,221.08,17145200,3086537315,0,0,0,0,0,0,223.41
9-Feb-15,223.39,223.98,217.02,27791300,3041799140,0,0,0,0,0,0,220.11
10-Feb-15,220.28,221.81,215.33,21115100,3038850985,0,0,0,0,0,0,219.84
11-Feb-15,219.73,223.41,218.07,17201900,3030676475,0,0,0,0,0,0,219.18
12-Feb-15,219.21,222.2,217.61,15206200,3066996120,0,0,0,0,0,0,221.76
13-Feb-15,221.97,240.26,221.26,42744400,3256814719,0,0,0,0,0,0,235.43
14-Feb-15,235.53,259.81,235.53,49732500,3560717936,0,0,0,0,0,0,257.32
15-Feb-15,257.51,265.61,227.68,56552400,3250242178,0,0,0,0,0,0,234.82
16-Feb-15,234.82,239.52,229.02,28153700,3237573873,0,0,0,0,0,0,233.84
17-Feb-15,233.42,245.77,232.31,27363100,3373706168,0,0,0,0,0,0,243.61
18-Feb-15,243.78,244.25,232.34,25200800,3273812262,0,0,0,0,0,0,236.33
19-Feb-15,236.41,242.67,235.59,18270500,3329631566,0,0,0,0,0,0,240.28
20-Feb-15,240.25,247.1,239.3,23876700,3379032908,0,0,0,0,0,0,243.78
21-Feb-15,243.75,255.32,243.18,12284200,3390372210,0,0,0,0,0,0,244.53
22-Feb-15,244.54,246.39,233.85,19527000,3272629326,0,0,0,0,0,0,235.98
23-Feb-15,235.99,240.11,232.42,16400000,3313897879,0,0,0,0,0,0,238.89
24-Feb-15,239,239.9,236.4,14200400,3312489904,0,0,0,0,0,0,238.74
25-Feb-15,238.89,239.34,235.53,11496200,3295875814,0,0,0,0,0,0,237.47
26-Feb-15,237.34,237.71,234.26,13619400,3282272605,0,0,0,0,0,0,236.43
27-Feb-15,236.44,256.65,236.44,44013900,3524820596,0,0,0,0,0,0,253.83
28-Feb-15,253.52,254.69,249.48,13949300,3531776636,0,0,0,0,0,0,254.26
1-Mar-15,254.28,261.66,245.93,25213700,3615181538,0,0,0,0,0,0,260.2
2-Mar-15,260.36,276.3,258.31,40465700,3831178959,0,0,0,0,0,0,275.67
3-Mar-15,275.05,285.8,268.16,50461300,3916108523,0,0,0,0,0,0,281.7
4-Mar-15,281.99,284.23,268.13,41383000,3797385224,0,0,0,0,0,0,273.09
5-Mar-15,272.74,281.67,264.77,41302400,3841201000,0,0,0,0,0,0,276.18
6-Mar-15,275.6,277.61,270.02,28918900,3794156466,0,0,0,0,0,0,272.72
7-Mar-15,272.29,277.85,270.13,17825900,3844351385,0,0,0,0,0,0,276.26
8-Mar-15,276.43,277.86,272.57,22067900,3818877362,0,0,0,0,0,0,274.35
9-Mar-15,274.81,292.7,273.89,59178200,4032241702,0,0,0,0,0,0,289.61
10-Mar-15,289.86,300.04,289.74,67770800,4063305050,0,0,0,0,0,0,291.76
11-Mar-15,291.52,297.39,290.51,33963900,4128796573,0,0,0,0,0,0,296.38
12-Mar-15,296.13,297.09,292.41,32585200,4101535995,0,0,0,0,0,0,294.35
13-Mar-15,294.12,294.5,285.34,31421500,3976948638,0,0,0,0,0,0,285.34
14-Mar-15,284.44,286.34,280.98,22612300,3929758785,0,0,0,0,0,0,281.89
15-Mar-15,281.42,286.53,281,11970100,3993628668,0,0,0,0,0,0,286.39
16-Mar-15,285.68,294.11,285.68,21516100,4053198429,0,0,0,0,0,0,290.59
17-Mar-15,290.6,292.36,284.37,21497200,3983144494,0,0,0,0,0,0,285.51
18-Mar-15,285.07,285.34,249.87,57008000,3576671767,0,0,0,0,0,0,256.3
19-Mar-15,255.88,264.24,248.64,52732000,3642156965,0,0,0,0,0,0,260.93
20-Mar-15,260.96,264.85,259.16,18456700,3654506819,0,0,0,0,0,0,261.75
21-Mar-15,261.64,262.2,255.65,17130100,3631424642,0,0,0,0,0,0,260.02
22-Mar-15,259.92,269.75,259.59,18438100,3743193531,0,0,0,0,0,0,267.96
23-Mar-15,267.89,277.3,261.74,22811900,3727111341,0,0,0,0,0,0,266.74
24-Mar-15,266.58,267,244.15,40073700,3432718154,0,0,0,0,0,0,245.6
25-Mar-15,247.47,249.19,236.51,35866900,3442129496,0,0,0,0,0,0,246.2
26-Mar-15,246.28,254.35,244.9,25730000,3475701380,0,0,0,0,0,0,248.53
27-Mar-15,248.57,256.81,245.21,17274900,3455731911,0,0,0,0,0,0,247.03
28-Mar-15,246.98,254.21,246.98,16040900,3537377134,0,0,0,0,0,0,252.8
29-Mar-15,252.74,253.14,240.85,21699400,3397187115,0,0,0,0,0,0,242.71
30-Mar-15,242.88,249.24,239.21,23009600,3465419693,0,0,0,0,0,0,247.53
31-Mar-15,247.45,248.73,242.74,22672000,3420112896,0,0,0,0,0,0,244.22
1-Apr-15,244.22,247.54,241.16,22877200,3463619267,0,0,0,0,0,0,247.27
2-Apr-15,247.09,254.46,245.42,26272600,3544973232,0,0,0,0,0,0,253.01
3-Apr-15,253.07,256.04,251.88,23146600,3564354620,0,0,0,0,0,0,254.32
4-Apr-15,254.29,255.26,251.1,12493500,3556559216,0,0,0,0,0,0,253.7
5-Apr-15,253.76,260.67,251.94,19649200,3654268030,0,0,0,0,0,0,260.6
6-Apr-15,260.72,261.8,254.57,20034200,3583466919,0,0,0,0,0,0,255.49
7-Apr-15,255.27,255.8,252.21,18467400,3552014128,0,0,0,0,0,0,253.18
8-Apr-15,253.06,253.85,244.21,30086400,3438326345,0,0,0,0,0,0,245.02
9-Apr-15,244.75,246.12,239.4,21643500,3420248520,0,0,0,0,0,0,243.68
10-Apr-15,243.69,243.69,232.77,28882000,3314409567,0,0,0,0,0,0,236.07
11-Apr-15,236.02,239.54,234.18,16365200,3321976615,0,0,0,0,0,0,236.55
12-Apr-15,236.54,237.73,233.49,12387900,3317129018,0,0,0,0,0,0,236.15
13-Apr-15,235.95,236.93,222,31181800,3155548414,0,0,0,0,0,0,224.59
14-Apr-15,224.76,224.98,216.32,31719000,3080098939,0,0,0,0,0,0,219.16
15-Apr-15,219.07,223.83,218.65,22562000,3146465248,0,0,0,0,0,0,223.83
16-Apr-15,223.92,229.67,223.92,24805400,3213884952,0,0,0,0,0,0,228.57
17-Apr-15,228.57,228.91,221.94,20429800,3134573444,0,0,0,0,0,0,222.88
18-Apr-15,222.85,224.32,220.88,12939000,3142049362,0,0,0,0,0,0,223.36
19-Apr-15,223.46,226.35,222.37,15021500,3132226860,0,0,0,0,0,0,222.6
20-Apr-15,222.61,226.35,221.98,18364700,3161599719,0,0,0,0,0,0,224.63
21-Apr-15,224.62,235.27,224.3,24978000,3312299315,0,0,0,0,0,0,235.27
22-Apr-15,235.6,237.91,233.48,23847900,3297795229,0,0,0,0,0,0,234.18
23-Apr-15,234.05,236.48,233.2,17036000,3330762351,0,0,0,0,0,0,236.46
24-Apr-15,235.97,236.3,229.93,21448700,3258311725,0,0,0,0,0,0,231.27
25-Apr-15,231.24,232.56,226.34,13957200,3190508610,0,0,0,0,0,0,226.39
26-Apr-15,226.41,226.94,214.87,28943700,3093216938,0,0,0,0,0,0,219.43
27-Apr-15,219.43,233.3,218.02,38574000,3232938332,0,0,0,0,0,0,229.29
28-Apr-15,228.97,229.49,223.07,21469200,3185425042,0,0,0,0,0,0,225.85
29-Apr-15,225.59,227.04,223.43,18936500,3185479101,0,0,0,0,0,0,225.81
30-Apr-15,225.69,239.56,224.99,33818600,3332094504,0,0,0,0,0,0,236.15
1-May-15,235.94,238.97,232.08,18815300,3275574610,0,0,0,0,0,0,232.08
2-May-15,232.34,235.73,232.34,12535500,3316683008,0,0,0,0,0,0,234.93
3-May-15,234.88,243.24,234.08,18494100,3394161416,0,0,0,0,0,0,240.36
4-May-15,240.36,242.64,237.81,21223400,3375997790,0,0,0,0,0,0,239.02
5-May-15,238.85,239.2,232.05,23929100,3335976518,0,0,0,0,0,0,236.12
6-May-15,236.25,236.45,229.23,29587200,3247353903,0,0,0,0,0,0,229.78
7-May-15,229.66,239.1,228.57,29064400,3354923757,0,0,0,0,0,0,237.33
8-May-15,237.2,246.27,236.27,27445500,3448119178,0,0,0,0,0,0,243.86
9-May-15,243.77,247.8,239.64,19790500,3420193701,0,0,0,0,0,0,241.83
10-May-15,241.73,244.07,238.85,15019100,3399245238,0,0,0,0,0,0,240.3
11-May-15,240.3,244.27,239.38,20892300,3426529646,0,0,0,0,0,0,242.16
12-May-15,242.15,242.88,240.1,19282600,3412644998,0,0,0,0,0,0,241.11
13-May-15,241.4,243.7,235.04,27180100,3346584200,0,0,0,0,0,0,236.38
14-May-15,236.21,237.8,234.06,24413700,3355311496,0,0,0,0,0,0,236.93
15-May-15,236.96,238.75,236.79,16329400,3365752047,0,0,0,0,0,0,237.6
16-May-15,237.64,237.7,235.29,11089700,3345969203,0,0,0,0,0,0,236.15
17-May-15,236.01,238.02,236.01,11134300,3356176986,0,0,0,0,0,0,236.8
18-May-15,236.89,237.21,232.46,16780300,3304944920,0,0,0,0,0,0,233.13
19-May-15,233.04,234.15,231.82,14241900,3288950473,0,0,0,0,0,0,231.95
20-May-15,231.89,234.68,231.84,15499400,3319170901,0,0,0,0,0,0,234.02
21-May-15,234.02,236.24,233.84,15108900,3338890048,0,0,0,0,0,0,235.34
22-May-15,235.32,240.97,235.06,27003000,3410712372,0,0,0,0,0,0,240.35
23-May-15,240.29,241.02,238.69,14605000,3390435704,0,0,0,0,0,0,238.87
24-May-15,238.98,241.98,238.81,11508000,3420845884,0,0,0,0,0,0,240.95
25-May-15,240.93,241.02,236.64,14423900,3367127977,0,0,0,0,0,0,237.11
26-May-15,237.1,238.24,235.69,16425000,3368066799,0,0,0,0,0,0,237.12
27-May-15,237.07,238.64,236.7,18837000,3371257543,0,0,0,0,0,0,237.28
28-May-15,237.26,237.82,236.65,13829600,3373816958,0,0,0,0,0,0,237.41
29-May-15,237.38,237.52,235.73,14805000,3370295930,0,0,0,0,0,0,237.1
30-May-15,237.09,237.09,232.05,14098600,3317769214,0,0,0,0,0,0,233.35
31-May-15,233.13,233.25,229.54,14730800,3273756425,0,0,0,0,0,0,230.19
1-Jun-15,230.23,231.71,221.3,26090500,3171172508,0,0,0,0,0,0,222.93
2-Jun-15,222.89,226.42,222.42,20459000,3212962177,0,0,0,0,0,0,225.8
3-Jun-15,225.74,227.4,223.93,17752400,3214774292,0,0,0,0,0,0,225.87
4-Jun-15,225.77,226.58,224.05,14728100,3193504505,0,0,0,0,0,0,224.32
5-Jun-15,224.15,225.97,223.18,18056500,3203220875,0,0,0,0,0,0,224.95
6-Jun-15,225.01,225.72,224.38,11131500,3213722676,0,0,0,0,0,0,225.62
7-Jun-15,225.6,226.19,222.65,13318400,3175547196,0,0,0,0,0,0,222.88
8-Jun-15,222.88,229.46,222.84,23378400,3256350969,0,0,0,0,0,0,228.49
9-Jun-15,228.54,230.95,227.93,28353100,3265176585,0,0,0,0,0,0,229.05
10-Jun-15,228.99,229.78,228.01,15904800,3262644979,0,0,0,0,0,0,228.8
11-Jun-15,228.85,230.29,228.77,14416000,3276293900,0,0,0,0,0,0,229.71
12-Jun-15,229.71,231.06,229.31,14017700,3281061201,0,0,0,0,0,0,229.98
13-Jun-15,229.92,232.65,229.21,13305300,3316504361,0,0,0,0,0,0,232.4
14-Jun-15,232.44,234.86,232,12165900,3333657006,0,0,0,0,0,0,233.54
15-Jun-15,233.42,237.84,233.42,19912100,3381329191,0,0,0,0,0,0,236.82
16-Jun-15,236.76,251.74,236.12,41612000,3582987588,0,0,0,0,0,0,250.9
17-Jun-15,250.82,256.85,246.48,43858400,3560953387,0,0,0,0,0,0,249.28
18-Jun-15,249.43,252.11,244.13,30980200,3557986321,0,0,0,0,0,0,249.01
19-Jun-15,249.04,250.98,243.79,23965300,3495994564,0,0,0,0,0,0,244.61
20-Jun-15,244.53,245.83,240.63,20608100,3505477188,0,0,0,0,0,0,245.21
21-Jun-15,245.1,245.22,241.88,10600900,3488106467,0,0,0,0,0,0,243.94
22-Jun-15,243.97,247.92,243.78,17692500,3532599174,0,0,0,0,0,0,246.99
23-Jun-15,246.93,247.3,243.13,15108700,3494929113,0,0,0,0,0,0,244.3
24-Jun-15,244.28,244.34,240.51,17344900,3441763637,0,0,0,0,0,0,240.51
25-Jun-15,240.37,243.33,240.37,16133100,3475370256,0,0,0,0,0,0,242.8
26-Jun-15,242.6,243.75,241.55,13983500,3487699724,0,0,0,0,0,0,243.59
27-Jun-15,243.55,251.34,243.12,20488600,3594402691,0,0,0,0,0,0,250.99
28-Jun-15,250.96,251.17,247.43,15137600,3566939394,0,0,0,0,0,0,249.01
29-Jun-15,248.72,257.17,248.58,34742900,3683193712,0,0,0,0,0,0,257.06
30-Jun-15,257.04,267.87,255.95,44533800,3770229522,0,0,0,0,0,0,263.07
1-Jul-15,263.35,265.17,255.77,27029800,3707306173,0,0,0,0,0,0,258.62
2-Jul-15,258.55,261.63,254.12,21551900,3662295200,0,0,0,0,0,0,255.41
3-Jul-15,255.46,257.08,253.51,19033800,3676575981,0,0,0,0,0,0,256.34
4-Jul-15,256.49,261.46,254.2,15620400,3742827088,0,0,0,0,0,0,260.89
5-Jul-15,260.8,274.51,258.7,44156100,3901985539,0,0,0,0,0,0,271.91
6-Jul-15,271.11,277.42,267.6,49154800,3861831490,0,0,0,0,0,0,269.03
7-Jul-15,269.96,271.34,264.83,28857600,3822200106,0,0,0,0,0,0,266.21
8-Jul-15,265.98,272.97,264.39,36980200,3889020940,0,0,0,0,0,0,270.79
9-Jul-15,270.83,272.33,267.09,40301200,3867547719,0,0,0,0,0,0,269.23
10-Jul-15,269.16,294.59,268.8,100390000,4093705987,0,0,0,0,0,0,284.89
11-Jul-15,284.88,298.51,283.53,41109900,4212919911,0,0,0,0,0,0,293.11
12-Jul-15,293.14,314.39,292.51,56405000,4469117252,0,0,0,0,0,0,310.87
13-Jul-15,310.83,310.95,281.01,62053900,4199736520,0,0,0,0,0,0,292.05
14-Jul-15,292.03,296.15,286.64,28727200,4134767190,0,0,0,0,0,0,287.46
15-Jul-15,288.05,293.25,285.37,27486600,4112343300,0,0,0,0,0,0,285.83
16-Jul-15,286.04,291.18,275.24,49482600,4001916229,0,0,0,0,0,0,278.09
17-Jul-15,278.09,280.28,272.04,27591400,4022845730,0,0,0,0,0,0,279.47
18-Jul-15,279.33,282.53,274.08,25187100,3958065833,0,0,0,0,0,0,274.9
19-Jul-15,274.77,275.67,272.51,15332500,3940581988,0,0,0,0,0,0,273.61
20-Jul-15,273.5,278.98,272.96,22711400,4018965413,0,0,0,0,0,0,278.98
21-Jul-15,278.88,280.55,275.42,22930700,3974491489,0,0,0,0,0,0,275.83
22-Jul-15,275.66,277.67,274.38,19389800,3995572964,0,0,0,0,0,0,277.22
23-Jul-15,277.34,278.11,275.72,18531300,3979625902,0,0,0,0,0,0,276.05
24-Jul-15,276.01,289.25,275.25,37199400,4157148934,0,0,0,0,0,0,288.28
25-Jul-15,288.16,290.73,286,20662200,4164295442,0,0,0,0,0,0,288.7
26-Jul-15,288.64,293.05,287.71,16032300,4222888242,0,0,0,0,0,0,292.69
27-Jul-15,292.64,297.77,287.45,30592000,4237522843,0,0,0,0,0,0,293.62
28-Jul-15,293.63,296.65,293.42,25453600,4250112630,0,0,0,0,0,0,294.43
