NasDaqopen,NasDaqClose,NasdaqLow,NasdaqHigh,NasdaqVolume,Date,Open,High,Low,Volume,MarketCap,Close
5143.16,5144.60,5011.72,5037.53,2088100000.00,12/3/2015,359.33,370.27,357.41,50714900,5384892776,361.05
5050.93,5147.00,5043.49,5142.27,1897490000.00,12/4/2015,361.26,363.52,355.76,35784100,5418154665,363.18
5139.46,5139.78,5082.23,5101.81,1952690000.00,12/5/2015,363.72,389.79,363.23,66282200,5804247032,388.95
5139.46,5139.78,5082.23,5101.81,1952690000.00,12/6/2015,389.55,402.81,387.09,77762000,5803305524,388.78
5139.46,5139.78,5082.23,5101.81,1952690000.00,12/7/2015,389.98,399.97,385.41,63455800,5905560136,395.54
5050.52,5111.73,5045.73,5098.24,1871450000.00,12/8/2015,395.75,415.56,389.95,57801400,6206381460,415.56
5077.21,5106.37,5000.12,5022.87,2003450000.00,12/9/2015,414.44,423.12,406.29,90917200,6238015413,417.56
5026.30,5075.65,5019.31,5045.17,1746520000.00,12/10/2015,417.99,419.51,411.55,52138900,6209105142,415.48
4979.77,4996.19,4928.67,4933.47,2084950000.00,12/11/2015,415.28,451.94,415.28,110944000,6755795193,451.94
4932.61,4953.60,4871.59,4952.23,2216060000.00,12/12/2015,452.33,469.1,410.74,131969000,6504325267,435
4932.61,4953.60,4871.59,4952.23,2216060000.00,12/13/2015,431.66,441.68,426.27,55050600,6487293999,433.76
4932.61,4953.60,4871.59,4952.23,2216060000.00,12/14/2015,433.27,447.14,430.46,130496000,6645395797,444.18
4991.21,5026.54,4986.99,4995.36,2054710000.00,12/15/2015,443.88,465.32,443.88,83121104,6963784692,465.32
5033.48,5078.99,4992.63,5071.13,2036610000.00,12/16/2015,465.21,465.21,443.85,107944000,6810202753,454.93
5087.17,5088.58,5002.55,5002.55,1897220000.00,12/17/2015,454.78,457.86,448.86,47978400,6829095335,456.08
4982.58,4996.49,4921.33,4923.08,3765210000.00,12/18/2015,455.85,465.18,454.94,60220100,6943912954,463.62
4957.53,4968.92,4928.93,4968.92,1673400000.00,12/19/2015,463.55,465.58,456.77,47892700,6926346391,462.32
4957.53,4968.92,4928.93,4968.92,1673400000.00,12/20/2015,462.23,462.64,434.34,75409400,6633988873,442.68
4957.53,4968.92,4928.93,4968.92,1673400000.00,12/21/2015,442.84,444.73,427.31,77639696,6574990256,438.64
4988.68,5007.77,4964.08,5001.11,1556670000.00,12/22/2015,437.44,443.69,435.52,50840400,6545633139,436.57
5025.55,5046.09,5020.44,5045.93,1591490000.00,12/23/2015,436.72,444.53,436.62,47161400,6634776277,442.4
5046.19,5063.28,5043.65,5048.49,706880000.00,12/24/2015,443.09,458.46,443.08,57157200,6825070740,454.98
5032.29,5041.27,4999.07,5040.99,1310650000.00,12/25/2015,454.86,458.3,452.08,39078500,6836936569,455.65
5032.29,5041.27,4999.07,5040.99,1310650000.00,12/26/2015,455.76,457.49,405.76,116166000,6262844602,417.27
5032.29,5041.27,4999.07,5040.99,1310650000.00,12/27/2015,416.51,424.01,408.88,53591200,6348296234,422.82
5032.29,5041.27,4999.07,5040.99,1310650000.00,12/28/2015,423.34,429.77,418.48,49638600,6341733237,422.28
5066.52,5116.99,5065.89,5107.94,1383470000.00,12/29/2015,422.1,432.98,420.63,51596500,6504194854,432.98
5101.18,5102.35,5065.68,5065.85,1247530000.00,12/30/2015,433.3,434.39,422.08,46889400,6410381455,426.62
5047.04,5058.06,5007.01,5007.41,1437480000.00,12/31/2015,425.88,432.92,418.73,45996600,6471217491,430.57
4897.65,4903.09,4846.98,4903.09,2218420000.00,1/1/2016,430.72,436.25,427.52,36278900,6529299589,434.33
4897.65,4903.09,4846.98,4903.09,2218420000.00,1/2/2016,434.62,436.06,431.87,30096600,6517390487,433.44
4897.65,4903.09,4846.98,4903.09,2218420000.00,1/3/2016,433.58,433.74,424.71,39633800,6467429942,430.01
4897.65,4903.09,4846.98,4903.09,2218420000.00,1/4/2016,430.06,434.52,429.08,38477500,6515713340,433.09
4917.84,4926.73,4872.74,4891.43,1927380000.00,1/5/2016,433.07,434.18,429.68,34522600,6500393256,431.96
4813.76,4866.04,4804.69,4835.76,2168620000.00,1/6/2016,431.86,431.86,426.34,34042500,6458942098,429.11
4736.40,4788.02,4688.17,4689.43,2552590000.00,1/7/2016,430.01,458.77,429.08,87562200,6896279078,458.05
4722.02,4742.57,4637.85,4643.63,2288750000.00,1/8/2016,457.54,462.93,447.94,56993000,6825700454,453.23
4673.44,4683.02,4573.78,4637.99,2391110000.00,1/9/2016,453.38,454.64,446.89,32278000,6742767343,447.61
4673.44,4683.02,4573.78,4637.99,2391110000.00,1/10/2016,448.24,448.31,440.35,35995900,6750440386,447.99
4673.44,4683.02,4573.78,4637.99,2391110000.00,1/11/2016,448.7,450.66,443.86,40450000,6758931030,448.43
4681.54,4714.80,4618.03,4685.92,2147470000.00,1/12/2016,448.18,448.18,435.69,115607000,6568800100,435.69
4706.02,4713.98,4517.56,4526.06,2533200000.00,1/13/2016,434.67,435.19,424.44,173888000,6520360056,432.37
4545.37,4650.55,4470.59,4615.00,2565560000.00,1/14/2016,432.29,433.32,427.85,43945500,6490638885,430.31
4464.37,4520.45,4419.41,4488.42,2818630000.00,1/15/2016,430.26,430.26,364.33,153351008,5496598039,364.33
4548.05,4550.57,4430.77,4476.95,2394550000.00,1/16/2016,365.07,390.56,354.91,120352000,5848063566,387.54
4548.05,4550.57,4430.77,4476.95,2394550000.00,1/17/2016,387.15,390.96,380.09,45319600,5770478451,382.3
4548.05,4550.57,4430.77,4476.95,2394550000.00,1/18/2016,381.73,388.1,376.67,54403900,5845656048,387.17
4548.05,4550.57,4430.77,4476.95,2394550000.00,1/19/2016,387.03,387.73,378.97,46819800,5740934168,380.15
4405.22,4514.92,4313.39,4471.69,3204130000.00,1/20/2016,379.74,425.27,376.6,121720000,6347836794,420.23
4480.70,4537.15,4432.02,4472.06,2447750000.00,1/21/2016,419.63,422.88,406.3,68338000,6198658815,410.26
4557.39,4591.18,4540.27,4591.18,2153340000.00,1/22/2016,409.75,410.41,375.28,91546600,5780764155,382.49
4574.59,4590.44,4514.78,4518.49,2028880000.00,1/23/2016,382.43,394.54,381.98,56247400,5858059876,387.49
4574.59,4590.44,4514.78,4518.49,2028880000.00,1/24/2016,388.1,405.48,387.51,54824800,6093787908,402.97
4574.59,4590.44,4514.78,4518.49,2028880000.00,1/25/2016,402.32,402.32,388.55,59062400,5925345408,391.73
4537.04,4583.21,4503.53,4567.67,1981180000.00,1/26/2016,392,397.77,390.58,58147000,5933372928,392.15
4548.87,4568.85,4450.83,4468.17,2115710000.00,1/27/2016,392.44,396.84,391.78,47424400,5977545745,394.97
4533.81,4533.81,4447.50,4506.68,2322310000.00,1/28/2016,395.15,395.5,379.73,59247900,5756710303,380.29
4512.09,4613.95,4511.30,4613.95,2617550000.00,1/29/2016,380.11,384.38,365.45,86125296,5745985821,379.47
4587.59,4636.93,4565.37,4620.37,1983340000.00,1/30/2016,378.86,380.92,376.49,30284400,5729296096,378.26
4587.59,4636.93,4565.37,4620.37,1983340000.00,1/31/2016,378.29,380.35,367.83,37894300,5587253351,368.77
4587.59,4636.93,4565.37,4620.37,1983340000.00,2/1/2016,369.35,378.07,367.96,51656700,5653747618,373.06
4588.69,4589.90,4503.12,4516.95,2185180000.00,2/2/2016,372.92,375.88,372.92,40378700,5676528707,374.45
4543.82,4547.32,4424.47,4504.24,2466190000.00,2/3/2016,374.65,374.95,368.05,45933400,5609971377,369.95
4492.48,4545.52,4463.99,4509.56,2200930000.00,2/4/2016,370.17,391.61,369.99,69285504,5909517630,389.59
4491.48,4493.19,4350.37,4363.14,2489280000.00,2/5/2016,388.9,391.09,385.57,43825000,5865136968,386.55
4288.02,4301.53,4212.81,4283.75,2702070000.00,2/6/2016,386.59,386.63,372.39,49249300,5714879155,376.52
4288.02,4301.53,4212.81,4283.75,2702070000.00,2/7/2016,376.51,380.87,374.9,37076300,5718023735,376.62
4288.02,4301.53,4212.81,4283.75,2702070000.00,2/8/2016,376.76,379.88,373.33,47671100,5671240831,373.45
4224.87,4329.61,4222.48,4268.76,2465790000.00,2/9/2016,373.42,377.25,372.9,55318500,5712106127,376.03
4318.28,4369.62,4280.73,4283.59,2448380000.00,2/10/2016,376.15,385.48,375.78,85130896,5799042060,381.65
4218.81,4293.22,4209.76,4266.84,2812330000.00,2/11/2016,382.11,383.13,376.4,74375600,5770550973,379.65
4307.29,4340.13,4274.15,4337.51,1983190000.00,2/12/2016,379.69,384.95,379.6,67042800,5842238586,384.26
4397.95,4435.96,4376.52,4435.96,2117920000.00,2/13/2016,384.64,391.86,384.64,61911700,5959279526,391.86
4397.95,4435.96,4376.52,4435.96,2117920000.00,2/14/2016,392.93,407.23,392.93,74469800,6194711495,407.23
4397.95,4435.96,4376.52,4435.96,2117920000.00,2/15/2016,407.57,410.38,397.75,74070496,6089064891,400.18
4397.95,4435.96,4376.52,4435.96,2117920000.00,2/16/2016,401.43,408.95,401.43,73093104,6201590434,407.49
4471.66,4540.78,4463.51,4534.06,2296440000.00,2/17/2016,407.66,421.17,406.78,83193600,6337628174,416.32
4548.10,4548.47,4482.77,4487.54,1955870000.00,2/18/2016,416.57,426,415.64,76752600,6431547586,422.37
4464.67,4513.15,4455.10,4504.43,1903770000.00,2/19/2016,422.73,423.1,417.6,55711300,6408881658,420.79
4548.31,4576.47,4546.55,4570.61,1794020000.00,2/20/2016,421.6,441.98,421.6,93992096,6659985887,437.16
4548.31,4576.47,4546.55,4570.61,1794020000.00,2/21/2016,437.77,448.05,429.08,89820704,6686294225,438.8
4548.31,4576.47,4546.55,4570.61,1794020000.00,2/22/2016,438.99,439.05,432.92,85385200,6671673493,437.75
4550.05,4558.06,4500.94,4503.58,1777750000.00,2/23/2016,438.26,439.86,417.82,85244896,6413836323,420.74
4453.93,4547.64,4425.72,4542.61,1978180000.00,2/24/2016,420.96,425.55,413.91,67743696,6479395124,424.95
4554.73,4582.20,4516.89,4582.20,1667840000.00,2/25/2016,425.04,427.72,420.42,70798000,6474784226,424.54
4615.14,4618.85,4580.78,4590.47,1814920000.00,2/26/2016,424.63,432.15,421.62,61486000,6592327507,432.15
4585.30,4619.90,4557.46,4557.95,2065260000.00,2/27/2016,432.84,434.23,428.1,41893600,6599515471,432.52
4585.30,4619.90,4557.46,4557.95,2065260000.00,2/28/2016,432.57,435.68,423.82,53033400,6615986322,433.5
4585.30,4619.90,4557.46,4557.95,2065260000.00,2/29/2016,433.44,441.51,431.69,60694700,6681444705,437.7
4596.01,4689.60,4581.75,4689.60,2080150000.00,3/1/2016,437.92,439.65,432.32,74895800,6643686404,435.12
4683.80,4703.58,4665.93,4703.42,1912510000.00,3/2/2016,435.13,435.92,423.99,74955296,6475329604,423.99
4698.38,4707.72,4674.46,4707.42,1936290000.00,3/3/2016,423.91,425.37,419.41,100484000,6441066887,421.65
4715.76,4746.65,4687.94,4717.02,2171230000.00,3/4/2016,421.84,425.18,410.94,90856096,6279024638,410.94
4690.88,4731.19,4674.82,4708.25,2084390000.00,3/5/2016,410.78,411.26,394.04,135384992,6122091567,400.57
4690.88,4731.19,4674.82,4708.25,2084390000.00,3/6/2016,400.52,411.91,395.78,91212496,6232667872,407.71
4690.88,4731.19,4674.82,4708.25,2084390000.00,3/7/2016,407.76,415.92,406.31,85762400,6335164892,414.32
4676.22,4695.04,4642.86,4648.82,1993060000.00,3/8/2016,414.46,416.24,411.09,70311696,6331422309,413.97
4666.42,4676.47,4642.42,4674.38,1789550000.00,3/9/2016,413.89,416.03,411.61,70012304,6346735710,414.86
4691.20,4716.14,4607.99,4662.16,1936470000.00,3/10/2016,414.74,417.51,413.25,81022896,6383105414,417.13
4712.38,4748.79,4700.91,4748.47,1801790000.00,3/11/2016,417.24,423.93,417.01,73969696,6454555816,421.69
4733.39,4762.27,4731.51,4750.28,1615100000.00,3/12/2016,421.61,421.8,410.09,92712896,6301963440,411.62
4733.39,4762.27,4731.51,4750.28,1615100000.00,3/13/2016,411.65,416.6,411.64,74322800,6340701565,414.07
4733.39,4762.27,4731.51,4750.28,1615100000.00,3/14/2016,414.2,416.68,414.2,95259400,6378632901,416.44
4731.14,4735.27,4712.07,4728.67,1692420000.00,3/15/2016,416.39,418.13,414.98,66781700,6386304534,416.83
4717.88,4774.78,4716.45,4763.97,1781060000.00,3/16/2016,416.89,417.69,415.91,65185800,6390672724,417.01
4752.62,4788.09,4737.97,4774.99,1907190000.00,3/17/2016,417.89,421,417.89,83528600,6447467967,420.62
4784.63,4804.58,4772.41,4795.65,2829040000.00,3/18/2016,420.55,420.55,406.14,104940000,6279128504,409.55
4787.31,4814.85,4785.38,4808.87,1609230000.00,3/19/2016,409.27,410.98,407.23,58423000,6294271612,410.44
4787.31,4814.85,4785.38,4808.87,1609230000.00,3/20/2016,410.4,414.63,410.4,45947900,6346546570,413.76
4787.31,4814.85,4785.38,4808.87,1609230000.00,3/21/2016,413.42,413.42,410.38,61655400,6341110984,413.31
4783.60,4835.60,4781.71,4821.66,1596200000.00,3/22/2016,413.13,418.38,412.53,66813300,6416025151,418.09
4813.87,4816.67,4765.37,4768.86,1732630000.00,3/23/2016,418.16,419.27,417.36,61444200,6416845742,418.04
4743.36,4773.50,4734.77,4773.50,1590990000.00,3/24/2016,418.42,418.68,415.49,68346704,6393094869,416.39
4785.25,4787.39,4760.01,4766.79,1381000000.00,3/25/2016,416.51,418.08,415.56,52560000,6406608048,417.18
4785.25,4787.39,4760.01,4766.79,1381000000.00,3/26/2016,417.36,418.99,416.26,44650400,6420042696,417.95
4785.25,4787.39,4760.01,4766.79,1381000000.00,3/27/2016,418.14,428.8,417.71,71229400,6557030843,426.77
4785.25,4787.39,4760.01,4766.79,1381000000.00,3/28/2016,426.55,426.86,423.29,68522800,6519889575,424.23
4756.55,4849.31,4749.78,4846.62,1806490000.00,3/29/2016,424.3,426.2,412.68,75411504,6402954687,416.52
4875.46,4899.14,4859.35,4869.29,1717820000.00,3/30/2016,416.83,416.83,412.5,66034100,6378356002,414.82
4869.57,4891.30,4864.41,4869.85,1774270000.00,3/31/2016,415.26,418.37,415.26,60215200,6409062819,416.73
4842.55,4917.09,4832.06,4914.54,1812250000.00,4/1/2016,416.76,418.17,415.83,51235700,6429593619,417.96
4911.21,4917.75,4885.17,4891.80,1705730000.00,4/2/2016,418.42,422.08,418.42,45681200,6475857111,420.87
4911.21,4917.75,4885.17,4891.80,1705730000.00,4/3/2016,421.17,421.58,419.7,38053700,6477828309,420.9
4911.21,4917.75,4885.17,4891.80,1705730000.00,4/4/2016,421.3,422.34,419.6,50634300,6487898586,421.44
4855.90,4872.70,4838.62,4843.93,1726010000.00,4/5/2016,421.02,424.26,420.61,60718000,6529351750,424.03
4849.58,4921.51,4849.28,4920.72,1761770000.00,4/6/2016,424.28,424.53,422.73,59091000,6521491709,423.41
4893.57,4901.49,4831.49,4848.37,1908940000.00,4/7/2016,423.62,423.66,420.52,57858600,6512693215,422.74
4883.99,4892.60,4835.36,4850.69,1588830000.00,4/8/2016,422.91,425.36,419.64,63454700,6477294354,420.35
4873.39,4897.55,4833.40,4833.40,1545540000.00,4/9/2016,420.81,420.89,416.52,49792700,6464539022,419.41
4873.39,4897.55,4833.40,4833.40,1545540000.00,4/10/2016,419.59,422.43,419.26,73478600,6499536744,421.56
4873.39,4897.55,4833.40,4833.40,1545540000.00,4/11/2016,421.87,422.74,420.53,50747500,6515321585,422.48
4838.82,4879.60,4808.91,4872.09,1759280000.00,4/12/2016,422.84,427.28,422.84,70728800,6558651418,425.19
4904.79,4951.91,4903.60,4947.42,1936450000.00,4/13/2016,425.63,426.66,422.92,69060400,6537929600,423.73
4947.62,4961.30,4931.81,4945.89,1645810000.00,4/14/2016,423.93,425.37,423.01,45281000,6548113819,424.28
4938.83,4950.43,4925.46,4938.22,1684790000.00,4/15/2016,424.43,429.93,424.43,54801500,6633436610,429.71
4919.36,4960.79,4915.63,4960.02,1672260000.00,4/16/2016,429.58,432.63,428.98,39392800,6648182380,430.57
4919.36,4960.79,4915.63,4960.02,1672260000.00,4/17/2016,430.64,431.37,426.08,52125900,6600878376,427.4
4919.36,4960.79,4915.63,4960.02,1672260000.00,4/18/2016,427.61,429.27,427.09,55670900,6620723761,428.59
4968.30,4968.67,4915.52,4940.33,1824250000.00,4/19/2016,428.7,436.02,428.1,52810500,6729223763,435.51
4941.99,4969.32,4928.29,4948.13,1781340000.00,4/20/2016,435.32,443.05,434.41,72890096,6821898724,441.39
4949.12,4966.61,4932.64,4945.89,1758190000.00,4/21/2016,441.42,450.55,440.95,68204704,6947795903,449.42
4898.24,4921.66,4872.02,4906.23,2018930000.00,4/22/2016,449.69,449.81,444.15,58804400,6892364370,445.74
4891.48,4904.87,4878.37,4895.79,1582270000.00,4/23/2016,445.86,450.28,444.33,50485400,6964275296,450.28
4891.48,4904.87,4878.37,4895.79,1582270000.00,4/24/2016,450.56,460.15,448.93,68198400,7093731211,458.55
4891.48,4904.87,4878.37,4895.79,1582270000.00,4/25/2016,459.12,466.62,453.59,87091800,7139621427,461.43
4903.81,4915.00,4875.42,4888.28,1825020000.00,4/26/2016,461.65,467.96,461.62,78971904,7213507974,466.09
4855.38,4872.91,4826.38,4863.14,1938780000.00,4/27/2016,466.26,467.08,444.13,93564896,6883732526,444.69
4857.60,4889.16,4796.32,4805.29,2161400000.00,4/28/2016,445.04,449.55,436.65,74064704,6952183242,449.01
4805.79,4807.89,4740.84,4775.36,2376460000.00,4/29/2016,449.41,455.38,446.02,49258500,7048201013,455.1
4786.55,4821.57,4768.28,4817.59,1880460000.00,4/30/2016,455.18,455.59,447.7,69322600,6944860514,448.32
4786.55,4821.57,4768.28,4817.59,1880460000.00,5/1/2016,448.48,452.48,447.93,40660100,7001712750,451.88
4786.55,4821.57,4768.28,4817.59,1880460000.00,5/2/2016,451.93,452.45,441.78,92127000,6891791430,444.67
4780.88,4791.43,4749.71,4763.22,1984340000.00,5/3/2016,444.73,451.1,442.62,59366400,6980826502,450.3
4735.28,4751.64,4713.91,4725.64,1950800000.00,5/4/2016,450.18,450.38,445.63,50407300,6927161701,446.72
4742.42,4744.55,4709.75,4717.09,1888350000.00,5/5/2016,446.71,448.51,445.88,50440800,6948331748,447.98
4695.90,4736.16,4684.28,4736.16,1860800000.00,5/6/2016,447.94,461.38,447.07,72796800,7130556704,459.6
4736.35,4771.94,4735.06,4750.21,1625100000.00,5/7/2016,459.64,460.67,457.32,38364500,7115722136,458.54
4736.35,4771.94,4735.06,4750.21,1625100000.00,5/8/2016,458.43,459.42,455.98,40315000,7117822794,458.55
4736.35,4771.94,4735.06,4750.21,1625100000.00,5/9/2016,458.21,462.48,456.53,55493100,7149827444,460.48
4768.91,4811.30,4758.20,4809.88,1760120000.00,5/10/2016,460.52,461.93,448.95,58956100,7002714977,450.89
4799.30,4812.19,4760.36,4760.69,1859110000.00,5/11/2016,450.86,454.58,450.86,50605200,7032699388,452.73
4778.19,4779.46,4710.17,4737.33,1930450000.00,5/12/2016,452.45,454.95,449.25,59849300,7065960832,454.77
4731.07,4759.29,4708.26,4717.68,1698030000.00,5/13/2016,454.85,457.05,453.45,60845000,7081726955,455.67
4728.86,4791.25,4724.73,4775.46,1741510000.00,5/14/2016,455.82,456.84,454.79,37209000,7083394303,455.67
4728.86,4791.25,4724.73,4775.46,1741510000.00,5/15/2016,455.76,458.69,455.46,28514000,7114461730,457.57
4728.86,4791.25,4724.73,4775.46,1741510000.00,5/16/2016,457.59,458.2,452.95,59171500,7063120268,454.16
4768.85,4776.15,4703.39,4715.73,1925230000.00,5/17/2016,454.01,455.07,453.61,64100300,7058821457,453.78
4705.78,4762.28,4704.49,4739.12,1934100000.00,5/18/2016,453.69,456,453.3,86850096,7073564772,454.62
4717.36,4735.27,4678.38,4712.53,1805890000.00,5/19/2016,454.52,454.63,438.71,96027400,6827425412,438.71
4729.44,4781.70,4729.00,4769.56,1970520000.00,5/20/2016,437.79,444.05,437.39,81987904,6890716750,442.68
4771.57,4792.64,4763.91,4765.78,1865110000.00,5/21/2016,442.97,443.78,441.71,42762300,6900237725,443.19
4771.57,4792.64,4763.91,4765.78,1865110000.00,5/22/2016,443.22,443.43,439.04,39657600,6842082300,439.32
4771.57,4792.64,4763.91,4765.78,1865110000.00,5/23/2016,439.35,444.35,438.82,50582500,6919346395,444.15
4792.85,4865.99,4792.63,4861.06,1942280000.00,5/24/2016,444.29,447.1,443.93,65783100,6949432035,445.98
4877.18,4905.45,4872.42,4894.89,1784420000.00,5/25/2016,446.06,450.3,446.06,65231000,7007360094,449.6
4897.78,4909.38,4887.27,4901.77,1606250000.00,5/26/2016,449.67,453.64,447.9,65203800,7067871184,453.38
4904.05,4933.50,4902.50,4933.50,1505020000.00,5/27/2016,453.52,478.15,453.52,164780992,7382558440,473.46
4938.48,4951.45,4923.03,4948.05,2285350000.00,5/28/2016,473.03,533.47,472.7,181199008,8266477338,530.04
4938.48,4951.45,4923.03,4948.05,2285350000.00,5/29/2016,527.48,553.96,512.18,148736992,8209050618,526.23
4938.48,4951.45,4923.03,4948.05,2285350000.00,5/30/2016,528.47,544.35,522.96,87958704,8330000111,533.86
4938.48,4951.45,4923.03,4948.05,2285350000.00,5/31/2016,534.19,546.62,520.66,138450000,8293035755,531.39
4928.97,4958.98,4923.20,4952.25,1797090000.00,6/1/2016,531.11,543.08,525.64,86061800,8381321200,536.92
4941.25,4971.36,4924.23,4971.36,1729050000.00,6/2/2016,536.52,540.35,533.08,60378200,8399598923,537.97
4958.10,4958.65,4909.21,4942.52,1697840000.00,6/3/2016,537.68,574.64,536.92,122020000,8889102698,569.19
4950.46,4980.14,4944.87,4968.71,1663840000.00,6/4/2016,569.71,590.13,564.24,94925296,8945981422,572.73
4950.46,4980.14,4944.87,4968.71,1663840000.00,6/5/2016,573.31,582.81,569.18,68874096,8983555643,574.98
4950.46,4980.14,4944.87,4968.71,1663840000.00,6/6/2016,574.6,586.47,574.6,72138896,9151021089,585.54
4972.13,4979.38,4960.28,4961.75,1747760000.00,6/7/2016,585.45,590.26,567.51,107770000,9013335474,576.6
4970.01,4979.66,4956.79,4974.64,1692640000.00,6/8/2016,577.17,582.84,573.13,80265800,9094354021,581.65
4954.15,4965.49,4940.55,4958.62,1632340000.00,6/9/2016,582.2,582.2,570.95,71301000,8987040811,574.63
4915.15,4917.92,4880.61,4894.55,1822200000.00,6/10/2016,575.84,579.13,573.33,66991900,9033522014,577.47
4868.51,4894.85,4844.94,4848.44,1888300000.00,6/11/2016,578.67,607.12,578.67,82357000,9493578714,606.73
4868.51,4894.85,4844.94,4848.44,1888300000.00,6/12/2016,609.68,684.84,607.04,277084992,10529624647,672.78
4868.51,4894.85,4844.94,4848.44,1888300000.00,6/13/2016,671.65,716,664.49,243295008,11026918233,704.38
4836.67,4863.01,4811.93,4843.55,1919710000.00,6/14/2016,704.5,704.5,662.8,186694000,10734585656,685.56
4855.08,4868.16,4830.33,4834.93,1802200000.00,6/15/2016,685.68,696.3,672.56,99223800,10876756116,694.47
4809.69,4847.86,4778.78,4844.92,1851770000.00,6/16/2016,696.52,773.72,696.52,271633984,12004751236,766.31
4835.02,4835.02,4792.34,4800.34,2638220000.00,6/17/2016,768.49,775.36,716.56,363320992,11734973407,748.91
4856.69,4882.15,4834.51,4837.21,1779560000.00,6/18/2016,748.76,777.99,733.93,252718000,11852610450,756.23
4856.69,4882.15,4834.51,4837.21,1779560000.00,6/19/2016,756.69,766.62,745.63,136184992,11974386667,763.78
4856.69,4882.15,4834.51,4837.21,1779560000.00,6/20/2016,763.93,764.08,732.73,174511008,11561085979,737.23
4845.08,4852.19,4826.59,4843.76,1698080000.00,6/21/2016,735.88,735.88,639.07,309944000,10456853278,666.65
4846.68,4875.93,4830.00,4833.32,1682220000.00,6/22/2016,665.91,678.67,587.48,266392992,9352374507,596.12
4872.19,4910.04,4859.40,4910.04,1738570000.00,6/23/2016,597.44,629.33,558.14,253462000,9791649877,623.98
4715.79,4798.22,4698.42,4707.98,4411040000.00,6/24/2016,625.58,681.73,625.27,224316992,10442233719,665.3
4664.43,4665.04,4574.25,4594.44,2659650000.00,6/25/2016,665.28,691.73,646.56,126656000,10442165051,665.12
4664.43,4665.04,4574.25,4594.44,2659650000.00,6/26/2016,665.93,665.98,616.93,109225000,9883123077,629.37
4664.43,4665.04,4574.25,4594.44,2659650000.00,6/27/2016,629.35,655.28,620.52,122134000,10292371661,655.28
4643.93,4692.98,4643.93,4691.87,2074090000.00,6/28/2016,658.1,659.25,637.77,138384992,10164806261,647
4732.93,4787.59,4732.34,4779.25,2116550000.00,6/29/2016,644.12,644.68,628.28,142456000,10055423427,639.89
4793.75,4843.11,4774.52,4842.67,2171180000.00,6/30/2016,640.59,675.4,636.61,138980000,10583527799,673.34
4837.18,4880.17,4837.17,4862.57,1745130000.00,7/1/2016,672.52,686.15,669.59,134431008,10632674990,676.3
4837.06,4839.13,4797.29,4822.90,1690340000.00,7/2/2016,676.73,703.7,676.4,112354000,11066171356,703.7
4837.06,4839.13,4797.29,4822.90,1690340000.00,7/3/2016,704.97,704.97,649.01,129512000,10360455388,658.66
4837.06,4839.13,4797.29,4822.90,1690340000.00,7/4/2016,658.8,683.66,650.51,92008400,10756225162,683.66
4837.06,4839.13,4797.29,4822.90,1690340000.00,7/5/2016,683.21,683.49,665.07,130476000,10553590036,670.63
4799.32,4861.05,4786.01,4859.16,1876090000.00,7/6/2016,670.42,681.9,670.42,134960992,10661460872,677.33
4867.47,4889.01,4853.68,4876.81,1672770000.00,7/7/2016,678.09,682.43,611.83,258091008,10084880016,640.56
4906.66,4959.00,4901.27,4956.76,1947260000.00,7/8/2016,640.69,666.71,636.47,141970000,10496037616,666.52
4976.54,5002.50,4976.54,4988.64,1718450000.00,7/9/2016,666.38,666.38,633.4,180536000,10252979330,650.96
4976.54,5002.50,4976.54,4988.64,1718450000.00,7/10/2016,650.6,652.29,641.26,102532000,10229001841,649.36
4976.54,5002.50,4976.54,4988.64,1718450000.00,7/11/2016,648.48,659.63,644.98,107910000,10203318330,647.66
5017.99,5032.10,5009.68,5022.82,1866280000.00,7/12/2016,648.28,675.26,646.78,138172992,10470577835,664.55
5036.32,5036.38,5002.82,5005.73,1650820000.00,7/13/2016,664.8,668.7,654.47,131449000,10312716681,654.47
5041.95,5045.18,5025.15,5034.06,1641170000.00,7/14/2016,652.92,662.9,652.92,98511400,10370714378,658.08
5041.19,5044.81,5018.52,5029.59,1610300000.00,7/15/2016,659.17,667.08,659.04,81673104,10453381650,663.26
5034.99,5063.53,5030.13,5055.78,1585570000.00,7/16/2016,663.78,666.46,659.33,50330200,10415413843,660.77
5034.99,5063.53,5030.13,5055.78,1585570000.00,7/17/2016,661.99,682.36,661.99,74407904,10711263460,679.46
5034.99,5063.53,5030.13,5055.78,1585570000.00,7/18/2016,679.81,681.55,668.63,69465000,10612299585,673.11
5038.22,5052.24,5028.24,5036.37,1694740000.00,7/19/2016,672.74,673.28,667.63,61203300,10609525767,672.86
5061.60,5098.25,5053.92,5089.93,1877330000.00,7/20/2016,672.81,672.93,663.36,94636400,10497527596,665.68
5093.97,5102.78,5061.11,5073.90,1880310000.00,7/21/2016,665.23,666.22,660.41,60491800,10487976073,665.01
5078.12,5103.52,5064.11,5100.16,1639000000.00,7/22/2016,664.92,666.58,646.72,134169000,10261989674,650.62
5096.99,5100.72,5082.66,5097.63,1770620000.00,7/23/2016,650.73,656.37,648.52,69532200,10340881944,655.56
5096.99,5100.72,5082.66,5097.63,1770620000.00,7/24/2016,655.41,663.11,652.79,118184000,10432244355,661.28
5096.99,5100.72,5082.66,5097.63,1770620000.00,7/25/2016,661.26,661.83,653.4,78176496,10319876749,654.1
